      UTCTim      Wek  GPSTime       Latitud       Longitude      H-VelBdyX  VelBdyY  VelBdyZAccBdyX  AccBdyY  AccBdyZ                     P        HeadQ 
        (sec   (wees)    (sec)     (+/-D M S      (+/-D M S)          (m/s)    (m/s)    (m/s)(m/s^2)  (m/s^2)  (m/s^2)           (         (          (d
  1621218805   2158  0    95623 2218 0.95718 114 10 46.58367   3.081   0.238    9.362   -0.04   -0.533   -1.512   -1.116       ###       ###         ### 2
  1621218806   2158  0    95624 2218 0.73274 114 10 46.79853   3.086   0.148    9.073   0.042    1.097    0.511   -0.951       ###       ###         ### 2
  1621218807   2158  0    95625 2218 0.53052 114 10 46.98945   3.108   0.137    7.372  -0.058    0.611   -1.682   -0.351       ###       ###         ### 2
  1621218808   2158  0    95626 2218 0.37752 114 10 47.13509   3.107    0.09    5.125   -0.01   -0.265   -1.914    0.543       ###       ###         ### 2
  1621218809   2158  0    95627 2218 0.28474 114 10 47.22196   3.124   0.048    2.412   0.019    0.078   -2.453   -0.131       ###       ###         ### 2
  1621218810   2158  0    95628 2218 0.25347 114 10  47.2514   3.139   0.006    0.342   0.009   -0.423   -1.929    -0.05       ###       ###         ### 2
  1621218811   2158  0    95629 2218 0.25305 114 10 47.25213   3.158  -0.007   -0.007    0.01   -0.021   -0.051    0.033       ###       ###         ### 2
  1621218812   2158  0    95630 2218 0.25332 114 10 47.25213   3.179  -0.001   -0.008    0.01   -0.039   -0.013   -0.013       ###       ###137.93412889 2
  1621218813   2158  0    95631 2218 0.25351 114 10 47.25213   3.199  -0.006   -0.005   0.009    0.245    0.048   -0.001       ###       ###         ### 2
  1621218814   2158  0    95632 2218 0.25363 114 10 47.25214    3.22  -0.006   -0.004   0.009   -0.476   -0.028    0.067       ###       ###         ### 2
  1621218815   2158  0    95633 2218 0.25352 114 10 47.25217   3.224  -0.003   -0.002   0.007   -0.429    -0.01    0.045       ###       ###         ### 2
  1621218816   2158  0    95634 2218  0.2535 114 10 47.25217   3.225   0.001   -0.001   0.007    0.409   -0.023   -0.035       ###       ###         ### 2
  1621218817   2158  0    95635 2218  0.2535 114 10 47.25217   3.224  -0.001        0   0.008     0.21   -0.085    0.017       ###       ###         ### 2
  1621218818   2158  0    95636 2218  0.2535 114 10 47.25217   3.223   0.004        0   0.007   -0.391   -0.099   -0.021       ###       ###         ### 2
  1621218819   2158  0    95637 2218  0.2535 114 10 47.25217   3.222  -0.001   -0.001   0.007    0.358   -0.045   -0.007       ###       ###         ### 2
  1621218820   2158  0    95638 2218  0.2535 114 10 47.25217    3.22   0.002   -0.001   0.004   -0.134    0.057   -0.051       ###       ###         ### 2
  1621218821   2158  0    95639 2218  0.2535 114 10 47.25217   3.219  -0.002    0.001   0.006   -0.172    0.127    0.053       ###       ###         ### 2
  1621218822   2158  0    95640 2218  0.2535 114 10 47.25217   3.217   0.001    0.002   0.005    0.535    0.078   -0.083       ###       ###         ### 2
  1621218823   2158  0    95641 2218  0.2535 114 10 47.25217   3.216       0        0   0.006    -0.23   -0.026    -0.02       ###       ###         ### 2
  1621218824   2158  0    95642 2218  0.2535 114 10 47.25217   3.214  -0.003    0.002   0.007    -0.27   -0.049    0.049       ###       ###         ### 2
  1621218825   2158  0    95643 2218  0.2535 114 10 47.25217   3.213  -0.005    0.003   0.004    0.143     0.08    0.062       ###       ###         ### 2
  1621218826   2158  0    95644 2218  0.2535 114 10 47.25217   3.211  -0.001    0.001   0.003    0.443    0.109   -0.015       ###       ###         ### 2
  1621218827   2158  0    95645 2218  0.2535 114 10 47.25217    3.21  -0.001    0.001   0.005   -0.004   -0.094   -0.025       ###       ###         ### 2
  1621218828   2158  0    95646 2218  0.2535 114 10 47.25217   3.208   0.001   -0.001   0.001   -0.387   -0.136   -0.022       ###       ###         ### 2
  1621218829   2158  0    95647 2218  0.2535 114 10 47.25217   3.206   0.007   -0.004       0   -0.211    0.093     0.03       ###       ###         ### 2
  1621218830   2158  0    95648 2218  0.2535 114 10 47.25217   3.205   0.005   -0.005  -0.001    0.237   -0.153   -0.108       ###       ###         ### 2
  1621218831   2158  0    95649 2218  0.2535 114 10 47.25217   3.203  -0.001   -0.005  -0.001   -0.293    0.029        0       ###       ###         ### 2
  1621218832   2158  0    95650 2218  0.2535 114 10 47.25217   3.201   0.004   -0.004  -0.006   -0.495    0.037    0.081       ###       ###         ### 2
  1621218833   2158  0    95651 2218  0.2535 114 10 47.25217   3.199  -0.003   -0.003  -0.006   -0.466   -0.092    0.061       ###       ###         ### 2
  1621218834   2158  0    95652 2218  0.2535 114 10 47.25217   3.197  -0.001   -0.001  -0.008   -0.441     0.17    0.126       ###       ###         ### 2
  1621218835   2158  0    95653 2218  0.2535 114 10 47.25217   3.195  -0.004   -0.005  -0.006   -0.471    -0.02    0.127       ###       ###         ### 2
  1621218836   2158  0    95654 2218  0.2535 114 10 47.25217   3.193  -0.003    0.002  -0.008    0.024   -0.066    0.119       ###       ###         ### 2
  1621218837   2158  0    95655 2218  0.2535 114 10 47.25217   3.191  -0.001   -0.004   -0.01    0.382    0.054    0.016       ###0.48261381         ### 2
  1621218838   2158  0    95656 2218  0.2535 114 10 47.25217   3.189       0    0.004  -0.008    0.394   -0.009   -0.098       ###       ###         ### 2
  1621218839   2158  0    95657 2218 0.25349 114 10 47.25217   3.188  -0.001    0.002  -0.009    0.308   -0.143   -0.147       ###       ###         ### 2
  1621218840   2158  0    95658 2218 0.25343 114 10 47.25223   3.191  -0.001    0.002   -0.01    0.013    0.142   -0.074       ###       ###         ### 2
  1621218841   2158  0    95659 2218 0.25343 114 10 47.25231   3.331  -0.002    0.004  -0.012   -0.485    0.092    0.053       ###       ###         ### 2
  1621218842   2158  0    95660 2218 0.25343 114 10 47.25239   3.415  -0.005    0.001  -0.013   -0.439    -0.09    0.088       ###       ###         ### 2
  1621218843   2158  0    95661 2218 0.25343 114 10 47.25248    3.46  -0.006    0.004  -0.015   -0.191    0.041    0.115       ###       ###         ### 2
  1621218844   2158  0    95662 2218 0.25338 114 10 47.25263   3.483  -0.006    0.008  -0.015   -0.021    0.081    0.102       ###       ###         ### 2
  1621218845   2158  0    95663 2218 0.25186 114 10 47.25416   3.487   0.006    0.222   -0.02    0.402    0.246    0.002       ###       ###         ### 2
  1621218846   2158  0    95664 2218  0.2415 114 10 47.26376   3.486   0.012    0.614  -0.021    0.072    0.464   -0.027       ###       ###         ### 2
  1621218847   2158  0    95665 2218 0.21794 114 10 47.28544   3.479   0.034    1.384  -0.034    0.053    1.059   -0.016       ###       ###         ### 2
  1621218848   2158  0    95666 2218 0.17732 114 10  47.3228   3.474   0.041    1.785  -0.027   -0.504    -0.28   -0.012       ###       ###         ### 2
  1621218849   2158  0    95667 2218 0.13285 114 10 47.36267   3.464   0.055    1.776  -0.028    0.065   -0.248    0.413       ###       ###         ### 2
  1621218850   2158  0    95668 2218 0.09372 114 10  47.3951   3.456   0.057    1.142  -0.022   -0.409    -0.74    0.108       ###       ###         ### 2
  1621218851   2158  0    95669 2218 0.07285 114 10 47.41138   3.445   0.014    0.456  -0.022    0.026   -0.711    0.025       ###       ###         ### 2
  1621218852   2158  0    95670 2218  0.0685 114 10 47.41491   3.431  -0.006   -0.002  -0.011    0.205    0.179   -0.128       ###       ###         ### 2
  1621218853   2158  0    95671 2218 0.06812 114 10  47.4155   3.412  -0.006     0.13  -0.022   -0.176    0.458    0.036       ###       ###         ### 2
  1621218854   2158  0    95672 2218 0.05934 114 10 47.42223   3.394   0.012    0.497  -0.025   -0.167    0.597    0.019       ###       ###         ### 2
  1621218855   2158  0    95673 2218 0.03703 114 10 47.43726   3.371   0.058    1.344  -0.045    0.266    1.264    0.023       ###       ###         ### 2
  1621218856   2158  0    95674 221759.97512 114 10 47.46448   3.363   0.258    2.655  -0.056    0.637     1.29   -0.791       ###       ###         ### 2
  1621218857   2158  0    95675 221759.87037 114 10 47.46689   3.383   0.298    3.824  -0.025    0.697    0.535   -0.951       ###       ###         ### 2
  1621218858   2158  0    95676 221759.74075 114 10 47.41402   3.377   0.335    4.699  -0.049    4.104   -0.237    0.061       ###       ###         ### 2
  1621218859   2158  0    95677 221759.61264 114 10  47.3014   3.309   0.146    5.468  -0.021    0.268    0.026    0.999       ###       ###         ### 2
  1621218860   2158  0    95678 221759.49164 114 10 47.14741   3.231   0.081    6.164  -0.112     0.26     0.47    0.435       ###       ###         ### 2
  1621218861   2158  0    95679 221759.36189 114 10 46.96644   3.179   0.075    6.961  -0.079    0.276    0.102    0.959       ###       ###         ### 2
  1621218862   2158  0    95680 221759.21684 114 10 46.76559   3.132   0.083    7.631  -0.097    0.523    2.244   -0.335       ###       ###-129.5035309 2
  1621218863   2158  0    95681 2217 59.0539 114 10 46.55378   3.085   0.115    8.147  -0.099    0.053    0.972   -0.339       ###       ###         ### 2
  1621218864   2158  0    95682 221758.87511 114 10 46.32915   3.069   0.131     8.77  -0.079    0.408    1.402    0.193       ###       ###         ### 2
  1621218865   2158  0    95683 221758.68355 114 10 46.09021   3.036   0.155    9.264  -0.079   -0.302    1.609   -0.439       ###       ###         ### 2
  1621218866   2158  0    95684 221758.48065 114 10 45.84211   3.001   0.183    9.642  -0.077   -0.481    0.054    0.233       ###       ###         ### 2
  1621218867   2158  0    95685 221758.27212 114 10 45.59276   2.958   0.172    9.533  -0.068    0.701   -0.582    0.458       ###       ###         ### 2
  1621218868   2158  0    95686 221758.06522 114 10 45.34962   2.909   0.199    9.371  -0.037    2.536   -3.961   -2.342       ###       ###         ### 2
  1621218869   2158  0    95687 221757.86639 114 10 45.11458   2.853   0.292    9.002  -0.059   -1.041    2.054    1.195       ###       ###         ### 2
  1621218870   2158  0    95688 221757.67428 114 10 44.88696   2.795   0.153    8.758  -0.045   -0.163   -0.545    0.556       ###       ###         ### 3
  1621218871   2158  0    95689 221757.48604 114 10 44.66422   2.745   0.142    8.481  -0.058    1.327     0.23   -1.688       ###       ###         ### 3
  1621218872   2158  0    95690 221757.30359 114 10 44.44159    2.72   0.186    8.549  -0.112    -0.12    1.398    0.596       ###       ###         ### 3
  1621218873   2158  0    95691 221757.11601 114 10  44.2131   2.683     0.1     8.88  -0.014    0.985   -2.031   -1.578       ###       ###         ### 3
  1621218874   2158  0    95692 221756.92391 114 10 43.98321   2.692   0.224    8.972   0.015   -0.927   -1.339    0.472       ###       ###         ### 3
  1621218875   2158  0    95693 221756.72984 114 10 43.74472   2.676   0.144    9.239  -0.089    0.933    0.371   -1.626       ###       ###         ### 3
  1621218876   2158  0    95694 221756.53455 114 10 43.49172    2.69     0.2    9.557  -0.162   -0.176    1.821    0.806       ###       ###         ### 3
  1621218877   2158  0    95695 221756.33631 114 10 43.22626   2.696   0.185    9.836  -0.091    0.444   -0.267   -0.251       ###       ###         ### 3
  1621218878   2158  0    95696 221756.13126 114 10 42.95559   2.695   0.177   10.105  -0.062   -2.368   -0.422   -1.839       ###       ###         ### 3
  1621218879   2158  0    95697 2217  55.915 114 10 42.68566   2.695   0.154   10.293  -0.121   -1.637   -3.055    2.404       ###       ###         ### 2
  1621218880   2158  0    95698 221755.69334 114 10 42.41303   2.724   0.174   10.409  -0.009    0.062    0.337    1.306       ###       ###         ### 2
  1621218881   2158  0    95699 221755.47131 114 10 42.14142   2.738   0.181    10.16  -0.111    0.166   -1.048    0.906       ###       ###         ### 2
  1621218882   2158  0    95700 221755.25121 114 10 41.87884   2.722    0.22   10.012  -0.078   -0.242    0.021   -0.191       ###       ###         ### 2
  1621218883   2158  0    95701 221755.03563 114 10 41.62374   2.712   0.177    9.705  -0.079    0.194   -0.697    0.147       ###       ###-132.8104313 3
  1621218884   2158  0    95702 221754.82902 114 10 41.37372   2.724   0.188    9.408  -0.099   -0.574   -0.362   -0.162       ###       ###         ### 3
  1621218885   2158  0    95703 221754.62641 114 10 41.13279   2.723     0.2    9.161  -0.074    0.055   -0.579   -0.645       ###       ###         ### 3
  1621218886   2158  0    95704 221754.42589 114 10 40.90299   2.729   0.163    8.856  -0.063   -1.723   -0.477   -0.813       ###       ###         ### 2
  1621218887   2158  0    95705 2217  54.218 114 10  40.6904   2.713   0.166    8.838  -0.091   -0.207    1.251   -0.198       ###       ###         ### 2
  1621218888   2158  0    95706 221753.99727 114 10 40.48619   2.636   0.155    9.069  -0.087    0.832    1.394    0.713       ###       ###         ### 2
  1621218889   2158  0    95707 221753.77284 114 10 40.27703   2.564   0.171    9.179   -0.08    1.743   -1.128    0.999       ###       ###         ### 2
  1621218890   2158  0    95708 221753.55381 114 10 40.05867   2.549   0.198    9.214  -0.035    0.021   -1.592    0.024       ###       ###         ### 3
  1621218891   2158  0    95709 221753.34349 114 10 39.83171   2.543   0.201    9.163  -0.094    0.848    0.063    0.409       ###       ###         ### 3
  1621218892   2158  0    95710 221753.14307 114 10 39.59085   2.552   0.186    9.315  -0.062    0.949    0.638   -0.306       ###       ###         ### 3
  1621218893   2158  0    95711 2217 52.9455 114 10 39.34289   2.555   0.163    9.359  -0.035   -2.961   -3.101    -2.17       ###       ###         ### 3
  1621218894   2158  0    95712 221752.74427 114 10 39.09493   2.577   0.163    9.451  -0.066   -1.736   -0.027    2.417       ###       ###         ### 3
  1621218895   2158  0    95713 221752.54358 114 10 38.84247   2.596   0.336     9.32  -0.053    2.938   -2.472   -0.776       ###       ###         ### 3
  1621218896   2158  0    95714 221752.35475 114 10 38.57806   2.642   0.234    9.543  -0.024    0.913   -1.549   -0.145       ###       ###         ### 3
  1621218897   2158  0    95715 221752.16744 114 10 38.31177   2.604   0.225    9.587   -0.07   -0.451   -0.403   -0.269       ###       ###         ### 3
  1621218898   2158  0    95716 221751.97171 114 10 38.04894   2.583   0.186      9.7  -0.051    -0.55    0.295    -0.51       ###       ###         ### 3
  1621218899   2158  0    95717 221751.76289 114 10 37.79225   2.534   0.164    9.889  -0.074    0.674    0.227    1.009       ###       ###         ### 3
  1621218900   2158  0    95718 221751.54462 114 10 37.53472   2.433   0.215    9.904  -0.084    0.147   -0.717     0.07       ###       ###         ### 2
  1621218901   2158  0    95719 2217 51.3199 114 10 37.27733   2.391   0.182    10.22  -0.115    0.669    1.789   -0.509       ###       ###         ### 2
  1621218902   2158  0    95720 221751.09411 114 10 37.01485   2.367   0.181    10.24    -0.1   -1.095   -0.167    0.127       ###       ###         ### 2
  1621218903   2158  0    95721 221750.86723 114 10 36.75104   2.306   0.184   10.449  -0.072   -0.003    2.507    1.916       ###       ###         ### 2
  1621218904   2158  0    95722 221750.64306 114 10 36.48661   2.356   0.192   10.159   0.034   -1.773    1.501   -0.028       ###       ###         ### 2
  1621218905   2158  0    95723 221750.42465 114 10 36.22704   2.359     0.2     9.95  -0.042   -0.783   -0.572   -1.207       ###       ###         ### 2
  1621218906   2158  0    95724 221750.21386 114 10 35.97125   2.394   0.261    9.716    0.04    0.533   -1.118   -0.181       ###       ###         ### 2
  1621218907   2158  0    95725 221750.01945 114 10 35.71934   2.394   0.285    9.081  -0.039    0.915    1.427   -0.732       ###       ###         ### 2
  1621218908   2158  0    95726 221749.85747 114 10 35.46478   2.444   0.266     8.67    0.05    3.077   -1.896     0.98       ###       ###         ### 2
  1621218909   2158  0    95727 2217 49.7418 114 10 35.20413    2.42   0.236     8.11  -0.106    1.294    -0.39    0.235       ###       ###         ### 2
  1621218910   2158  0    95728 2217 49.6702 114 10 34.93651   2.399   0.218    7.838  -0.072    1.983    0.338    0.431       ###       ###         ### 2
  1621218911   2158  0    95729 221749.64245 114 10 34.66941    2.33   0.207    7.487  -0.095     0.57   -0.906   -0.491       ###       ###         ### 2
  1621218912   2158  0    95730 221749.64965 114 10 34.41977   2.316    0.15    6.752    0.04    0.651   -0.956   -1.012       ###       ###         ### 2
  1621218913   2158  0    95731 221749.66919 114 10 34.20369     2.3   0.133    5.675   0.015   -0.672   -1.994   -0.336       ###       ###         ### 2
  1621218914   2158  0    95732 221749.68784 114 10 34.02955   2.289   0.073    4.229  -0.043     1.37   -1.487   -0.362       ###       ###         ### 2
  1621218915   2158  0    95733 221749.70064 114 10  33.9128    2.31   0.038      2.4  -0.005    0.131   -1.607   -0.497       ###       ###         ### 2
  1621218916   2158  0    95734 221749.70641 114 10 33.85787   2.326  -0.011    0.865   0.005   -0.361   -1.254   -0.155       ###       ###         ### 2
  1621218917   2158  0    95735 2217 49.7072 114 10 33.84823   2.368   0.002   -0.002   0.018   -0.011    0.147   -0.079       ###       ###         ### 2
  1621218918   2158  0    95736 221749.70703 114 10 33.84836     2.4  -0.003   -0.006   0.014    -0.18    0.058   -0.013       ###       ###         ### 2
  1621218919   2158  0    95737 221749.70688 114 10 33.84844   2.439       0   -0.003   0.015    0.469    0.062   -0.047       ###       ###         ### 2
  1621218920   2158  0    95738 221749.70674 114 10  33.8485   2.508  -0.004   -0.002   0.013    0.165    0.004   -0.014       ###       ###         ### 2
  1621218921   2158  0    95739 221749.70658 114 10 33.84853   2.652  -0.006   -0.005   0.007   -0.557    0.026    0.074       ###       ###         ### 2
  1621218922   2158  0    95740 2217 49.7063 114 10 33.84852   2.968  -0.003   -0.003   0.007    0.512    0.024   -0.065       ###       ###         ### 2
  1621218923   2158  0    95741 2217 49.7056 114 10 33.84846   3.084  -0.004   -0.002   0.008   -0.243    0.044    0.037       ###       ###         ### 2
  1621218924   2158  0    95742 221749.70559 114 10 33.84846   3.085       0   -0.001   0.008    0.438   -0.013   -0.066       ###       ###         ### 2
  1621218925   2158  0    95743 221749.70559 114 10 33.84846   3.085  -0.002        0   0.009   -0.557   -0.015    0.057       ###       ###         ### 2
  1621218926   2158  0    95744 221749.70559 114 10 33.84846   3.085  -0.003    0.001   0.009    0.367   -0.149    0.025       ###       ###         ### 2
  1621218927   2158  0    95745 221749.70559 114 10 33.84846   3.084   0.002    0.001   0.007    -0.12   -0.002   -0.018       ###       ###         ### 2
  1621218928   2158  0    95746 221749.70559 114 10 33.84846   3.084  -0.003   -0.001   0.006   -0.379    0.025    0.048       ###       ###         ### 2
  1621218929   2158  0    95747 221749.70559 114 10 33.84846   3.084  -0.001   -0.001   0.007    0.436      0.1   -0.062       ###       ###         ### 2
  1621218930   2158  0    95748 221749.70559 114 10 33.84846   3.084   0.001        0    0.01    0.252        0   -0.042       ###       ###-84.40244186 2
  1621218931   2158  0    95749 221749.70559 114 10 33.84846   3.084   0.002    0.001   0.009   -0.215   -0.051   -0.012       ###       ###         ### 2
  1621218932   2158  0    95750 221749.70559 114 10 33.84846   3.084  -0.003    0.001    0.01   -0.339     0.08     0.03       ###       ###         ### 2
  1621218933   2158  0    95751 221749.70559 114 10 33.84846   3.084  -0.001    0.003   0.012    0.253    0.119   -0.019       ###       ###         ### 2
  1621218934   2158  0    95752 221749.70559 114 10 33.84846   3.084       0    0.001   0.009    0.522    -0.02   -0.086       ###       ###         ### 2
  1621218935   2158  0    95753 221749.70559 114 10 33.84846   3.084   0.005    0.002   0.006    0.397   -0.029   -0.092       ###       ###         ### 2
  1621218936   2158  0    95754 221749.70559 114 10 33.84846   3.084   0.004        0   0.006   -0.239    0.052    -0.03       ###       ###         ### 2
  1621218937   2158  0    95755 221749.70559 114 10 33.84846   3.084   0.003        0   0.005   -0.511   -0.019   -0.013       ###       ###         ### 2
  1621218938   2158  0    95756 221749.70559 114 10 33.84846   3.084   0.001    0.001   0.006   -0.435   -0.076    0.115       ###       ###         ### 3
  1621218939   2158  0    95757 221749.70558 114 10 33.84846   3.085  -0.003    0.002   0.007   -0.172    0.117    0.088       ###       ###         ### 3
  1621218940   2158  0    95758 221749.70558 114 10 33.84846   3.085  -0.003        0   0.007    0.168    0.048    0.052       ###       ###         ### 3
  1621218941   2158  0    95759 221749.70558 114 10 33.84846   3.085  -0.003   -0.002   0.006    0.483   -0.059   -0.099       ###       ###         ### 3
  1621218942   2158  0    95760 221749.70558 114 10 33.84846   3.086  -0.001    0.001   0.007    0.303    0.114   -0.005       ###       ###         ### 3
  1621218943   2158  0    95761 221749.70558 114 10 33.84846   3.087   0.001   -0.002   0.006    0.416   -0.051   -0.077       ###       ###         ### 3
  1621218944   2158  0    95762 221749.70558 114 10 33.84846   3.088       0    0.001   0.004    0.526    0.018   -0.056       ###       ###         ### 3
  1621218945   2158  0    95763 221749.70558 114 10 33.84846   3.089   0.001   -0.002   0.003    0.396    0.126    -0.12       ###       ###         ### 3
  1621218946   2158  0    95764 221749.70558 114 10 33.84846    3.09   0.001   -0.003       0    0.281   -0.121   -0.073       ###       ###         ### 3
  1621218947   2158  0    95765 221749.70558 114 10 33.84846   3.091  -0.001        0  -0.001    0.278    0.023   -0.025       ###       ###         ### 3
  1621218948   2158  0    95766 221749.70557 114 10 33.84846   3.093   0.003   -0.001   0.001    0.269    0.056   -0.105       ###       ###         ### 3
  1621218949   2158  0    95767 221749.70557 114 10 33.84846   3.094   0.001    0.001       0    0.402   -0.061   -0.059       ###       ###         ### 3
  1621218950   2158  0    95768 221749.70557 114 10 33.84846   3.096   0.001    0.001  -0.002    0.277    0.124   -0.127       ###       ###         ### 3
  1621218951   2158  0    95769 221749.70557 114 10 33.84846   3.099   0.003        0  -0.002    0.282   -0.112   -0.071       ###       ###         ### 3
  1621218952   2158  0    95770 221749.70556 114 10 33.84846   3.101   0.002    0.001  -0.003    0.385     0.11   -0.097       ###       ###         ### 3
  1621218953   2158  0    95771 221749.70556 114 10 33.84846   3.104   0.001   -0.002  -0.004    0.451     0.05   -0.121       ###       ###         ### 3
  1621218954   2158  0    95772 221749.70556 114 10 33.84846   3.108   0.002    0.002  -0.006    0.463   -0.075   -0.045       ###       ###         ### 3
  1621218955   2158  0    95773 221749.70555 114 10 33.84846   3.111   0.002    0.002  -0.008    0.428    0.014   -0.029       ###       ###         ### 3
  1621218956   2158  0    95774 221749.70555 114 10 33.84846   3.116   0.001    0.001   -0.01    0.458   -0.061   -0.036       ###       ###         ### 3
  1621218957   2158  0    95775 221749.70554 114 10 33.84846   3.121   0.001    0.001  -0.011    0.448    0.143   -0.043       ###       ###         ### 3
  1621218958   2158  0    95776 221749.70553 114 10 33.84846   3.126   0.002        0  -0.012   -0.201   -0.108    0.155       ###       ###         ### 3
  1621218959   2158  0    95777 221749.70553 114 10 33.84846   3.132   0.004   -0.002  -0.013    0.038    0.055   -0.097       ###       ###         ### 3
  1621218960   2158  0    95778 221749.70552 114 10 33.84846    3.14   0.002    0.001  -0.014    0.424   -0.082   -0.118       ###       ###         ### 3
  1621218961   2158  0    95779 221749.70551 114 10 33.84846   3.148   0.001   -0.001  -0.015    0.507    0.018    -0.09       ###       ###         ### 2
  1621218962   2158  0    95780 2217 49.7055 114 10 33.84846   3.157   0.003    0.002  -0.016    0.543   -0.097   -0.102       ###       ###         ### 2
  1621218963   2158  0    95781 221749.70548 114 10 33.84846   3.168   0.004        0  -0.018    0.444    0.128   -0.097       ###       ###         ### 2
  1621218964   2158  0    95782 221749.70545 114 10 33.84846   3.193   0.007        0  -0.018    0.379    -0.13   -0.125       ###       ###         ### 2
  1621218965   2158  0    95783 221749.70511 114 10 33.84844   3.285   0.006    0.001  -0.022    0.421   -0.032   -0.083       ###       ###         ### 2
