field.header.id,field.header.msg_type,field.header.port_addr,field.header.length,field.header.sequence,field.header.idle_time,field.header.time_status,field.header.gps_week,field.header.gps_week_seconds,field.header.receiver_status,field.header.reserved,field.header.software_version,field.ins_status,field.position_type,field.latitude,field.longitude,field.altitude,field.undulation,field.north_velocity,field.east_velocity,field.up_velocity,field.roll,field.pitch,field.azimuth,field.latitude_std,field.longitude_std,field.altitude_std,field.north_velocity_std,field.east_velocity_std,field.up_velocity_std,field.roll_std,field.pitch_std,field.azimuth_std,field.extended_status,field.seconds_since_update
1465,0,64,126,0,109,180,2051,46723000,0,19988,13754,3,54,22.301154439107,114.179000491799,6.45790045242757,-2.20000004768372,0.003405114317699,-0.006626216606473,0.002175763031036,-1.27940927689962,0.301942628942596,228.037761948735,0.251433700323105,0.263898462057114,0.234236016869545,0.000897265621461,0.001068891724572,0.001041767071001,0.004059075843543,0.00405437964946,0.058877591043711,68,0
1465,0,64,126,0,113,180,2051,46724000,0,19988,13754,3,54,22.301154416922,114.179000501108,6.45558772236109,-2.20000004768372,0.000580147276176,-0.000523348425987,-0.00037897383057,-1.28219319976645,0.310651481058879,228.042593032937,0.251431107521057,0.263895004987717,0.234239369630814,0.000897070334759,0.001068731886335,0.001041672658175,0.004056100733578,0.004056191071868,0.058967992663384,68,0
1465,0,64,126,0,110,180,2051,46725000,0,19988,13754,3,54,22.3011543789862,114.17900048985,6.45341880340129,-2.20000004768372,-0.187978321592339,-0.220939576896253,0.00462835050805,-1.24595437274615,0.387505075317499,228.051627559429,0.251428186893463,0.263891577720642,0.234243407845497,0.000896907120477,0.001068603829481,0.001041542622261,0.004058474674821,0.004056121688336,0.059059124439955,68,0
1465,0,64,126,0,109,180,2051,46726000,0,19988,13754,3,54,22.3011495744884,114.178995775126,6.37570337206125,-2.20000004768372,-0.687866839588096,-0.779760423113505,0.003768980444587,-1.22754291875076,0.484937720544012,228.143580738359,0.251369118690491,0.263819932937622,0.234249129891396,0.001143668778241,0.001528383698314,0.001492421492003,0.004471042659134,0.004473096691072,0.059213899075985,68,0
1465,0,64,126,0,109,180,2051,46727000,0,19988,13754,3,54,22.3011407358211,114.178984939621,6.37634093500674,-2.20000004768372,-1.20436719567977,-1.39759661358979,0.01462346661383,-1.29265143979413,0.361187543576583,227.99006873342,0.25130221247673,0.263742327690125,0.23428612947464,0.001474354066886,0.002120273886248,0.002210250357166,0.004857359919697,0.004854856990278,0.059370633214712,450,0
1465,0,64,126,0,113,180,2051,46728000,0,19988,13754,3,54,22.301127948229,114.178969587403,6.37616622634232,-2.20000004768372,-1.61601924987601,-1.74742745706837,-0.011320719279006,-1.24387254723872,0.588537813230877,226.879651032861,0.251342803239822,0.263798624277115,0.234403267502785,0.00188269186765,0.002807914512232,0.003117313841358,0.005200284067541,0.005218340549618,0.059519462287426,450,0
1465,0,64,126,0,106,180,2051,46729000,0,19988,13754,3,54,22.3011124730577,114.178951929632,6.38444963283837,-2.20000004768372,-1.6956370827967,-1.72201118492342,0.022428408096781,-0.859556879326671,0.111007588556523,224.743857231287,0.251481652259827,0.263972818851471,0.234608292579651,0.002258736174554,0.003541246755049,0.003912115003914,0.005544525105506,0.005545999854803,0.059656891971827,450,0
1465,0,64,126,0,106,180,2051,46730000,0,19988,13754,3,54,22.3010972732893,114.178937201479,6.39519393350929,-2.20000004768372,-1.78307291900376,-1.263874111354,0.033366816977632,-0.546672680517092,0.6429245329028,218.612057867909,0.251802802085876,0.264353960752487,0.234883740544319,0.002562079578638,0.004254008177668,0.004518237896264,0.005852037575096,0.005871876142919,0.059784259647131,450,0
1465,0,64,126,0,111,180,2051,46731000,0,19988,13754,3,54,22.3010799521066,114.178926734528,6.41763201262802,-2.20000004768372,-2.12877485074292,-0.776813659904951,-0.012366667361474,-0.311056637262013,-0.078744329607926,204.315196233879,0.252233564853668,0.264839679002762,0.235183358192444,0.002829565433785,0.005066134501249,0.005040588323027,0.006184280849993,0.006164406426251,0.059901464730501,450,0
1465,0,64,126,0,105,180,2051,46732000,0,19988,13754,6,19,22.3010596112246,114.178923441711,6.40884815342724,-2.20000004768372,-2.35993461989658,0.076812391935356,-0.023851224055232,-0.070826973594446,-0.177857861590741,182.169059913942,0.252766579389572,0.265459895133972,0.235503509640694,0.003155461978167,0.006022568326443,0.005751539953053,0.006468678358942,0.006458101328462,0.060185674577952,64,1
1465,0,64,126,0,105,180,2051,46733000,0,19988,13754,6,19,22.3010386743432,114.178929424111,6.3999557569623,-2.20000004768372,-2.24613203977913,1.06717956641472,-0.037940348519425,-0.13572071450504,-0.471577600869688,159.357859007441,0.253450989723206,0.266329288482666,0.235881626605988,0.003508849302307,0.0070506981574,0.006518059410155,0.006716338917613,0.006737608928233,0.060882993042469,64,2
1465,0,64,126,0,105,180,2051,46734000,0,19988,13754,6,19,22.3010185178553,114.178942433944,6.38280123844743,-2.20000004768372,-2.25023484073173,1.59721196966411,0.009159258387842,-0.434246507357417,0.128856582604192,146.247348674111,0.254312187433243,0.267237216234207,0.236320719122887,0.003948630299419,0.00809348654002,0.007460491731763,0.006985746324062,0.00699930684641,0.061810340732336,64,3
1465,0,64,126,0,105,180,2051,46735000,0,19988,13754,3,54,22.3009967573867,114.178959874909,6.38929174654186,-2.20000004768372,-2.55307795607529,2.03572752691018,0.012478728391441,-0.303762115975059,-0.162533320270474,141.464751285781,0.255504101514816,0.268691629171371,0.236836403608322,0.00442434521392,0.009179219603539,0.008512659929693,0.007245489396155,0.007249948102981,0.062323063611984,448,0
1465,0,64,126,0,100,180,2051,46736000,0,19988,13754,3,54,22.3009725798626,114.17898133884,6.38090224470943,-2.20000004768372,-2.79524884336005,2.406516359623,-0.014822143256369,-0.335490859174166,0.035929425086539,138.733490534891,0.257120430469513,0.269887298345566,0.237429022789001,0.004885266534984,0.010395355522633,0.009605114348233,0.007490467745811,0.007492091041058,0.06263529509306,450,0
1465,0,64,126,0,98,180,2051,46737000,0,19988,13754,3,54,22.3009465252726,114.179006204897,6.38107879646123,-2.20000004768372,-2.98787579396921,2.70402981221571,0.010661791163145,-0.636690873307206,0.102132454643669,136.892752344384,0.2588871717453,0.270749241113663,0.238146647810936,0.005334146786481,0.011185865849257,0.010587288066745,0.007466340903193,0.007717781234533,0.062819048762322,450,0
1465,0,64,126,0,98,180,2051,46738000,0,19988,13754,3,54,22.3009189473131,114.179033905774,6.38742055837065,-2.20000004768372,-3.16623032613449,2.96654289814653,-0.011359339272062,-0.835959501743203,0.290281225482579,135.953659917929,0.260659158229828,0.273544669151306,0.238974377512932,0.005711769219488,0.012260694988072,0.011346271261573,0.007660200353712,0.007737118285149,0.062946103513241,450,0
1465,0,64,126,0,105,180,2051,46739000,0,19988,13754,3,54,22.3008888058098,114.179063776024,6.40428060293198,-2.20000004768372,-3.50845520353516,3.14200515604832,-0.004024691733734,-0.702073418309103,-0.032074698071606,136.412809136494,0.263272434473038,0.277190685272217,0.239937826991081,0.006147459149361,0.013401164673269,0.012280044145882,0.007887067273259,0.007866992615163,0.06304045021534,450,0
1465,0,64,126,0,96,180,2051,46740000,0,19988,13754,3,54,22.3008558610905,114.179095900502,6.41291135456413,-2.20000004768372,-3.77294867826189,3.40879121379708,-0.018892389810989,-0.500612326955512,-0.111566147527041,136.639679603347,0.266479402780533,0.28163206577301,0.241018936038017,0.006558451335877,0.014633904211223,0.013187910430133,0.008070406503975,0.007967012003064,0.063121154904366,450,0
1465,0,64,126,0,96,180,2051,46741000,0,19988,13754,3,54,22.3008205249518,114.179130275051,6.39329509437084,-2.20000004768372,-3.95084445495733,3.58838522509178,-0.130848015072319,-0.954462523129452,-0.133178508979085,136.923784381989,0.269939571619034,0.284775465726852,0.241707131266594,0.007048672065139,0.015489841811359,0.014293638058007,0.008127443492413,0.008162561804056,0.063155680894852,450,0
1465,0,64,126,0,102,180,2051,46742000,0,19988,13754,3,53,22.3007831536884,114.179166173325,6.38724036607891,-2.20000004768372,-4.30189981052788,3.78816561037167,0.00389775557449,-1.81968195582247,-0.117179308875269,137.191404508705,0.275355994701385,0.289211302995682,0.243104055523872,0.007519928272814,0.016194520518184,0.015268688090146,0.008187313564122,0.008325332775712,0.063167124986649,195,0
1465,0,64,126,0,100,180,2051,46743000,0,19988,13754,3,53,22.3007432687004,114.17920385827,6.39611342176795,-2.20000004768372,-4.52766599751509,3.90447811678803,0.016313328458363,-1.3168442115261,0.421896038282921,137.712735418878,0.280413001775742,0.293806999921799,0.244655191898346,0.00794406235218,0.016841104254127,0.016118509694934,0.008219372481108,0.008415301330388,0.06320059299469,450,0
1465,0,64,126,0,100,180,2051,46744000,0,19988,13754,3,54,22.3007025914656,114.17924197368,6.42761904653162,-2.20000004768372,-4.41917466070613,3.82449448956415,0.022791756367443,-0.75941772687143,0.087339603434814,137.569647550542,0.279847502708435,0.29892435669899,0.24638569355011,0.007887543179095,0.017533425241709,0.015334712341428,0.0082415221259,0.008046478964388,0.063204236328602,450,0
1465,0,64,126,0,97,180,2051,46745000,0,19988,13754,3,54,22.3006635097001,114.179278648165,6.45892572496086,-2.20000004768372,-4.21616268685784,3.69095559998644,0.017377739010645,-0.771780300236415,-0.069879591503601,137.822304606306,0.277510762214661,0.303752839565277,0.248302057385445,0.007743853610009,0.017997201532126,0.014092960394919,0.008216320537031,0.007666743826121,0.063156820833683,450,0
1465,0,64,126,0,84,180,2051,46746000,0,19988,13754,3,54,22.3006256835383,114.17931381151,6.47404305078089,-2.20000004768372,-4.03917058045238,3.55771701861514,0.023040295434435,-0.891748598953411,0.205486918073862,137.691403654476,0.278281450271606,0.305287659168243,0.25039467215538,0.007612311746925,0.01843729428947,0.012663772329688,0.007959212176502,0.007635573856533,0.063236735761166,450,0
1465,0,64,126,0,84,180,2051,46747000,0,19988,13754,3,54,22.300589675756,114.179347283789,6.48747594282031,-2.20000004768372,-3.95228147333296,3.24152365177013,-0.018230094335914,-1.17361696210033,-0.114566099373579,138.420977821794,0.280918657779694,0.309286266565323,0.252637028694153,0.007688684388995,0.019105328246951,0.012123124673963,0.00791060552001,0.007706819567829,0.06338707357645,450,0
1465,0,64,126,0,102,180,2051,46748000,0,19988,13754,3,54,22.3005519300988,114.179378075815,6.51426974497736,-2.20000004768372,-4.49658035529902,3.17987874800036,0.062626614181758,-1.04083452735417,0.388554453998688,142.785557483247,0.283732384443283,0.313670724630356,0.255081415176392,0.007843947038054,0.019703485071659,0.011847310699523,0.007926645688713,0.007778415456414,0.063327044248581,450,0
1465,0,64,126,0,99,180,2051,46749000,0,19988,13754,3,54,22.3005085905704,114.1794082663,6.56061587203294,-2.20000004768372,-5.01611303122978,3.16568579943949,0.034192932647366,-1.43500554900914,0.257335944235953,145.772615567534,0.289621740579605,0.321419477462769,0.257741302251816,0.00824573263526,0.020749485120177,0.012629402801395,0.008125599473715,0.00802266318351,0.063231594860554,450,0
1465,0,64,126,0,99,180,2051,46750000,0,19988,13754,3,54,22.3004611917707,114.179440716002,6.58697034604847,-2.20000004768372,-5.31633202329935,3.45589809935606,0.026357766881377,-0.796756173326132,-0.065736255747058,145.56429061795,0.29568874835968,0.330365777015686,0.260694533586502,0.008493941277266,0.021937752142549,0.012755668722093,0.008255972526968,0.008188270963728,0.063312686979771,450,0
1465,0,64,126,0,102,180,2051,46751000,0,19988,13754,3,53,22.3004121014729,114.179476566867,6.60037151165307,-2.20000004768372,-5.47216875397493,3.91611897354321,0.013017581911788,-0.586988863870133,0.008441266390544,142.926019750374,0.302614539861679,0.339856386184692,0.263959765434265,0.008747148327529,0.023133896291256,0.012836341746152,0.008371950127184,0.008366833440959,0.063473343849182,450,0
1465,0,64,126,0,108,180,2051,46752000,0,19988,13754,3,53,22.3003622141487,114.17951696191,6.63000414706767,-2.20000004768372,-5.50174027686689,4.36383835495566,0.088153172238292,-0.384200601360289,0.338389710560884,140.443491055807,0.306906282901764,0.346548616886139,0.266539871692658,0.009011381305754,0.024253096431494,0.012891215272248,0.008470628410578,0.008509662002325,0.063717573881149,450,0
1465,0,64,126,0,103,180,2051,46753000,0,19988,13754,3,53,22.3003116026275,114.179561093314,6.66803691443056,-2.20000004768372,-5.57833475774855,4.58948103845299,0.001089053558417,-0.086431086991396,0.185368260862364,139.04927819332,0.314543277025223,0.353140950202942,0.270458251237869,0.009190184064209,0.024978224188089,0.012611791491509,0.008405407890677,0.008646768517792,0.063885137438774,195,0
1465,0,64,126,0,103,180,2051,46754000,524288,19988,13754,3,54,22.3002616081832,114.179606664735,6.70442201755941,-2.20000004768372,-5.40485185650289,4.55207312264986,0.00907984277384,-0.25384707534225,0.189166975272931,137.846006156705,0.321897923946381,0.361251026391983,0.274755299091339,0.009402859956026,0.025689668953419,0.012412096373737,0.008421716280282,0.008755932562053,0.064077973365784,450,0
1465,0,64,126,0,103,180,2051,46755000,524288,19988,13754,3,19,22.3002138668407,114.179651378987,6.73597855865955,-2.20000004768372,-5.05448342683156,4.42081332799394,-0.03415387090465,-0.730481765265875,0.287371283677568,137.576827337555,0.327912151813507,0.369522839784622,0.279417872428894,0.009628756903112,0.026221057400107,0.012157251127064,0.008438477292657,0.008735562674701,0.064241461455822,450,0
1465,0,64,126,0,100,180,2051,46756000,0,19988,13754,3,54,22.3001705448182,114.17969184126,6.78374778106809,-2.20000004768372,-4.33257476434989,3.71575338453951,0.003234459051408,-0.572881187730611,0.021767159242339,137.387618640603,0.332791417837143,0.37718141078949,0.284428030252457,0.009873365983367,0.026523159816861,0.011894627474249,0.008546113967896,0.008813965134323,0.064379408955574,450,0
1465,0,64,126,0,100,180,2051,46757000,0,19988,13754,3,54,22.3001346613087,114.179724682242,6.81433315761387,-2.20000004768372,-3.44111897563507,3.06345238106454,0.060372500860968,-0.35751280537922,-0.326125865741077,137.120523696395,0.337975144386291,0.388446301221848,0.289810955524445,0.010165695101023,0.027232561260462,0.011787476949394,0.008736737072468,0.008802035823464,0.064540378749371,450,0
1465,0,64,126,0,98,180,2051,46758000,0,19988,13754,3,53,22.3001077504513,114.179749554222,6.83723635505885,-2.20000004768372,-2.39104933360111,1.98646876315136,0.02508689216763,-0.906227617563643,-0.22335619093247,137.067764345261,0.349078983068466,0.403473198413849,0.295494616031647,0.01058226171881,0.028612203896046,0.012252082116902,0.008960182778537,0.009050975553691,0.064691334962845,450,0
1465,0,64,126,0,98,180,2051,46759000,0,19988,13754,3,53,22.3000922080112,114.179763268858,6.86280878912658,-2.20000004768372,-1.06139135243571,0.793295216619188,0.019344296494593,-0.967737832687704,-0.132933938500531,137.111502045752,0.36105814576149,0.419501304626465,0.301482081413269,0.011013991199434,0.03012465685606,0.012733444571495,0.009118949994445,0.009204813279212,0.064832530915737,450,0
1465,0,64,126,0,92,180,2051,46760000,0,19988,13754,3,54,22.300088059395,114.179769158605,6.88101189676672,-2.20000004768372,-0.13085478658199,-0.000728116373365,0.027281989824917,-0.976458235471817,-0.034948293029416,137.151606988398,0.353049725294113,0.412288546562195,0.307644665241241,0.0112290577963,0.028322918340564,0.01232161745429,0.00893943477422,0.008785624057055,0.064878113567829,450,0
1465,0,64,126,0,92,180,2051,46761000,524288,19988,13754,3,54,22.3000887937186,114.17977046157,6.89606681279838,-2.20000004768372,-0.007085091945845,-0.096892735705564,0.026610522849782,-0.980614885328884,0.121251250035148,137.159786753582,0.343546211719513,0.402930051088333,0.313984781503677,0.011467816308141,0.02599873021245,0.011893355287612,0.008749667555094,0.008391425013542,0.064759187400341,450,0
1465,0,64,126,0,100,180,2051,46762000,524288,19988,13754,3,19,22.3000894743256,114.179772134849,6.9011671487242,-2.20000004768372,-0.007877594276199,-0.083724371090813,0.021314378563896,-0.983556742314537,0.112485851368485,137.164958081912,0.337698101997375,0.39597761631012,0.320592701435089,0.011693395674229,0.023953726515174,0.011460468173027,0.008552918210626,0.008153707720339,0.064599819481373,450,0
1465,0,64,126,0,96,180,2051,46763000,524288,19988,13754,3,19,22.3000915967748,114.179774282593,6.89875795505941,-2.20000004768372,0.005995139058446,-0.062155329031804,0.02313401753668,-0.981992717358244,0.10667000650532,137.168091960994,0.327831983566284,0.391030550003052,0.325751543045044,0.011984600685537,0.022552384063602,0.011383269913495,0.008534944616258,0.008051445707679,0.064528271555901,450,0
1465,0,64,126,0,96,180,2051,46764000,0,19988,13754,3,53,22.3000921771813,114.179774687988,6.89860303793103,-2.20000004768372,0.00176941843987,-0.06488978523922,0.01541127849563,-0.986931030279792,0.113112395946119,137.17069607994,0.328118473291397,0.390610158443451,0.329675912857056,0.012118769809604,0.021555868908763,0.011835201643407,0.008530871011317,0.008148931898177,0.064487285912037,195,0
1465,0,64,126,0,99,180,2051,46765000,0,19988,13754,3,54,22.3000932728912,114.179776589761,6.84579021111131,-2.20000004768372,0.013364044769848,-0.033579332455957,0.013812151247187,-0.993398648226049,0.109771835291622,137.177123427354,0.316995412111282,0.371150970458984,0.32272407412529,0.011249608360231,0.016766643151641,0.011262756772339,0.008038325235248,0.007847640663385,0.064329281449318,68,0
1465,0,64,126,0,99,180,2051,46766000,0,19988,13754,3,54,22.3000938730768,114.179778494801,6.75440537557006,-2.20000004768372,0.005849409837236,-0.022953555720813,0.001678140241525,-0.997653272807558,0.110589997851535,137.181571932044,0.305461436510086,0.351756185293198,0.302652388811111,0.008989705704153,0.010996104218066,0.009185368195176,0.007444413378835,0.007268249057233,0.064264163374901,68,0
1465,0,64,126,0,99,180,2051,46767000,0,19988,13754,3,54,22.3000939614141,114.179779275449,6.71256654988974,-2.20000004768372,0.004751569422444,-0.010502875448932,-0.001115401361765,-0.999904511055083,0.105111478477217,137.18112185139,0.301648169755936,0.345563530921936,0.288076013326645,0.007046543527395,0.007899730466306,0.007301682606339,0.007186705246568,0.006910976022482,0.064320579171181,68,0
1465,0,64,126,0,101,180,2051,46768000,0,19988,13754,3,54,22.3000939506204,114.179779441972,6.71140712220222,-2.20000004768372,-0.005431515686762,-0.006171601766552,-0.00063911904391,-0.998541344440158,0.104270741710887,137.180847341526,0.298699289560318,0.341472536325455,0.262842923402786,0.001465911860578,0.001473521115258,0.001470288611017,0.00649575330317,0.006008177064359,0.064401477575302,68,0
